id,highway,name,lat,lon
371765667,tertiary,Unnamed Road,0,0
371766182,tertiary,Unnamed Road,0,0
371769735,tertiary,Unnamed Road,0,0
371769736,tertiary,Unnamed Road,0,0
371769737,tertiary,Unnamed Road,0,0
371777212,tertiary,چک 174 مراد روڈ,0,0
371777215,tertiary,Unnamed Road,0,0
371777217,tertiary,Unnamed Road,0,0
371779125,tertiary,Unnamed Road,0,0
371779142,tertiary,Canal Road,0,0
371779287,tertiary,کالج روڈ,0,0
371781939,tertiary,Unnamed Road,0,0
371848661,tertiary,Unnamed Road,0,0
371849596,tertiary,Unnamed Road,0,0
371849597,tertiary,Unnamed Road,0,0
371849701,tertiary,Unnamed Road,0,0
371850855,tertiary,Unnamed Road,0,0
371852851,tertiary,Unnamed Road,0,0
371852871,tertiary,Unnamed Road,0,0
371852872,tertiary,Unnamed Road,0,0
371852885,tertiary,Unnamed Road,0,0
371854243,tertiary,Unnamed Road,0,0
371854843,tertiary,Unnamed Road,0,0
371854861,tertiary,Unnamed Road,0,0
371859052,tertiary,Unnamed Road,0,0
371860138,tertiary,Unnamed Road,0,0
371860151,tertiary,Unnamed Road,0,0
371860153,tertiary,Unnamed Road,0,0
371860164,tertiary,Unnamed Road,0,0
371860165,tertiary,Unnamed Road,0,0
371861049,tertiary,Unnamed Road,0,0
371861059,tertiary,Unnamed Road,0,0
371861060,tertiary,Unnamed Road,0,0
371861067,tertiary,Unnamed Road,0,0
371861068,tertiary,Unnamed Road,0,0
371861989,tertiary,Unnamed Road,0,0
371861990,secondary,Unnamed Road,0,0
371861991,tertiary,Unnamed Road,0,0
371861993,tertiary,Unnamed Road,0,0
371861994,secondary,Unnamed Road,0,0
371861995,secondary,Unnamed Road,0,0
371862646,tertiary,Unnamed Road,0,0
371864093,tertiary,Unnamed Road,0,0
371866656,tertiary,Unnamed Road,0,0
371866657,tertiary,Unnamed Road,0,0
371903738,tertiary,Unnamed Road,0,0
371904375,tertiary,Unnamed Road,0,0
371904377,tertiary,Unnamed Road,0,0
372012134,tertiary,Unnamed Road,0,0
372012937,tertiary,Unnamed Road,0,0
372012942,tertiary,Unnamed Road,0,0
372013918,tertiary,Unnamed Road,0,0
372013919,tertiary,Unnamed Road,0,0
372013920,tertiary,Unnamed Road,0,0
372013921,tertiary,Unnamed Road,0,0
372013922,tertiary,Unnamed Road,0,0
372013923,tertiary,Unnamed Road,0,0
372013924,tertiary,Unnamed Road,0,0
372013925,tertiary,Unnamed Road,0,0
372013928,tertiary,Chak 185 Murad Road,0,0
372013929,tertiary,Unnamed Road,0,0
372014720,secondary,Faqir Wali Road,0,0
372015762,tertiary,Unnamed Road,0,0
372019114,tertiary,Unnamed Road,0,0
372019117,tertiary,Unnamed Road,0,0
372019126,tertiary,Unnamed Road,0,0
372019127,tertiary,Unnamed Road,0,0
372019131,tertiary,Unnamed Road,0,0
372019134,tertiary,Unnamed Road,0,0
372019135,tertiary,Unnamed Road,0,0
372079242,tertiary,Unnamed Road,0,0
372079243,tertiary,Unnamed Road,0,0
372079247,tertiary,Unnamed Road,0,0
372079257,tertiary,Unnamed Road,0,0
372080940,tertiary,Unnamed Road,0,0
372080948,tertiary,Unnamed Road,0,0
372081166,tertiary,Unnamed Road,0,0
372083687,secondary,Unnamed Road,0,0
372083910,tertiary,Unnamed Road,0,0
372083915,tertiary,Unnamed Road,0,0
372084306,tertiary,Unnamed Road,0,0
372085045,tertiary,Unnamed Road,0,0
372085742,tertiary,Unnamed Road,0,0
372085746,tertiary,Unnamed Road,0,0
372085750,tertiary,Chak 175/M Rd,0,0
372219620,tertiary,Unnamed Road,0,0
372219621,tertiary,Unnamed Road,0,0
372219629,tertiary,Unnamed Road,0,0
372230841,secondary,Unnamed Road,0,0
372230842,tertiary,Unnamed Road,0,0
372231980,tertiary,Unnamed Road,0,0
372231981,tertiary,Unnamed Road,0,0
372235416,tertiary,Unnamed Road,0,0
372235427,tertiary,Unnamed Road,0,0
372244490,tertiary,Unnamed Road,0,0
372289767,tertiary,Unnamed Road,0,0
372289836,tertiary,Unnamed Road,0,0
372290008,secondary,Unnamed Road,0,0
372340845,secondary,Astore - Kargil Road,0,0
372340847,secondary,Astore - Kargil Road,0,0
372340848,secondary,Astore - Kargil Road,0,0
372340849,tertiary,Unnamed Road,0,0
372355801,tertiary,Unnamed Road,0,0
372357878,tertiary,Unnamed Road,0,0
372357879,tertiary,Unnamed Road,0,0
372357883,tertiary,Unnamed Road,0,0
372358132,secondary,Unnamed Road,0,0
372358133,secondary,Unnamed Road,0,0
372358506,tertiary,Unnamed Road,0,0
372465969,tertiary,Unnamed Road,0,0
372465970,secondary,Unnamed Road,0,0
372465975,tertiary,Unnamed Road,0,0
372465976,tertiary,Unnamed Road,0,0
372465977,secondary,Unnamed Road,0,0
372469345,tertiary,Unnamed Road,0,0
372469364,tertiary,Unnamed Road,0,0
372469365,tertiary,Unnamed Road,0,0
372469366,tertiary,Unnamed Road,0,0
372573905,tertiary,Unnamed Road,0,0
372574435,tertiary,Unnamed Road,0,0
372574436,tertiary,Unnamed Road,0,0
372574437,tertiary,Unnamed Road,0,0
372744397,tertiary,Yateem Wala Road,0,0
372744398,tertiary,Unnamed Road,0,0
372745608,tertiary,Unnamed Road,0,0
372745609,tertiary,Unnamed Road,0,0
372745610,tertiary,Unnamed Road,0,0
372745611,tertiary,Unnamed Road,0,0
372746066,tertiary,Unnamed Road,0,0
372746068,tertiary,Unnamed Road,0,0
372746413,tertiary,Unnamed Road,0,0
372746414,tertiary,Unnamed Road,0,0
372842407,tertiary,Unnamed Road,0,0
372842420,tertiary,Unnamed Road,0,0
372842424,secondary,Unnamed Road,0,0
372842426,secondary,Unnamed Road,0,0
372842428,secondary,Unnamed Road,0,0
372842429,secondary,Unnamed Road,0,0
372842430,tertiary,Unnamed Road,0,0
372842434,tertiary,Unnamed Road,0,0
372842435,tertiary,Unnamed Road,0,0
373087672,tertiary,Unnamed Road,0,0
373416933,tertiary,Unnamed Road,0,0
373416936,tertiary,Unnamed Road,0,0
374035008,tertiary,Unnamed Road,0,0
374408698,tertiary,Unnamed Road,0,0
374408699,tertiary,Unnamed Road,0,0
374409364,tertiary,Unnamed Road,0,0
374409367,tertiary,Unnamed Road,0,0
374409368,tertiary,Unnamed Road,0,0
374411782,tertiary,Unnamed Road,0,0
374411783,tertiary,Unnamed Road,0,0
374411784,tertiary,Unnamed Road,0,0
374411785,tertiary,Unnamed Road,0,0
374411786,tertiary,Unnamed Road,0,0
374411787,tertiary,Unnamed Road,0,0
374411788,tertiary,Unnamed Road,0,0
374413269,secondary,نور سر روڈ,0,0
374413274,tertiary,Unnamed Road,0,0
374413276,tertiary,Unnamed Road,0,0
374413278,tertiary,Islam-Pur Rd.,0,0
374413282,tertiary,Unnamed Road,0,0
374416988,tertiary,Unnamed Road,0,0
374416989,tertiary,Unnamed Road,0,0
374472283,tertiary,Unnamed Road,0,0
374474282,tertiary,Unnamed Road,0,0
374506649,tertiary,Unnamed Road,0,0
374507561,tertiary,Unnamed Road,0,0
374557624,tertiary,Unnamed Road,0,0
374595877,tertiary,Unnamed Road,0,0
374595878,tertiary,Unnamed Road,0,0
374729996,tertiary,Unnamed Road,0,0
374737325,tertiary,Unnamed Road,0,0
374737326,tertiary,Unnamed Road,0,0
374737335,tertiary,Unnamed Road,0,0
374738903,tertiary,Unnamed Road,0,0
374738904,tertiary,Unnamed Road,0,0
374738906,tertiary,Unnamed Road,0,0
374738908,tertiary,Unnamed Road,0,0
374738910,tertiary,Unnamed Road,0,0
374738915,tertiary,Unnamed Road,0,0
374738920,tertiary,Unnamed Road,0,0
374738921,tertiary,Unnamed Road,0,0
374738929,tertiary,Unnamed Road,0,0
374738930,tertiary,Unnamed Road,0,0
374738936,tertiary,Unnamed Road,0,0
374738942,tertiary,Unnamed Road,0,0
374738943,tertiary,Unnamed Road,0,0
374738944,tertiary,Unnamed Road,0,0
374738945,tertiary,Unnamed Road,0,0
374738946,tertiary,Unnamed Road,0,0
374738948,tertiary,Unnamed Road,0,0
374739494,tertiary,Unnamed Road,0,0
374739499,tertiary,Unnamed Road,0,0
374795908,tertiary,Unnamed Road,0,0
374948108,tertiary,Unnamed Road,0,0
374949746,tertiary,Unnamed Road,0,0
374949748,tertiary,Unnamed Road,0,0
374949755,tertiary,Unnamed Road,0,0
374972138,tertiary,Unnamed Road,0,0
374972145,primary,Unnamed Road,0,0
374972162,primary,Railway Overpass,0,0
374972173,secondary,Unnamed Road,0,0
374972201,primary,Unnamed Road,0,0
374994359,tertiary,Unnamed Road,0,0
375020914,tertiary,Unnamed Road,0,0
375061110,tertiary,Unnamed Road,0,0
375061113,tertiary,Unnamed Road,0,0
375138983,primary,بائی پاس روڈ,0,0
375138986,primary,Mansehra Bypass,0,0
375138996,tertiary,Unnamed Road,0,0
375138999,tertiary,Unnamed Road,0,0
375139022,tertiary,Unnamed Road,0,0
375285877,secondary,Unnamed Road,0,0
375322123,primary,Unnamed Road,0,0
375322124,primary,Unnamed Road,0,0
375322125,secondary,Unnamed Road,0,0
375322126,secondary,Unnamed Road,0,0
375322127,secondary,Unnamed Road,0,0
375322566,tertiary,Unnamed Road,0,0
375324175,tertiary,Unnamed Road,0,0
375336936,tertiary,Unnamed Road,0,0
375476361,tertiary,Unnamed Road,0,0
375476362,tertiary,Unnamed Road,0,0
375641145,tertiary,قاضیاں روڈ,0,0
375641146,tertiary,Unnamed Road,0,0
375759663,primary,خیابان اقبال,0,0
375771651,tertiary,Unnamed Road,0,0
376412150,secondary,Unnamed Road,0,0
376449670,tertiary,Unnamed Road,0,0
376449672,tertiary,Unnamed Road,0,0
376460243,tertiary,Unnamed Road,0,0
376460249,tertiary,Unnamed Road,0,0
376460250,tertiary,Unnamed Road,0,0
376460260,tertiary,Unnamed Road,0,0
376460264,tertiary,Unnamed Road,0,0
376460265,tertiary,Unnamed Road,0,0
376463573,tertiary,Unnamed Road,0,0
376463574,tertiary,Unnamed Road,0,0
376463575,tertiary,Unnamed Road,0,0
376463577,tertiary,Unnamed Road,0,0
376465345,tertiary,Unnamed Road,0,0
376465346,tertiary,Unnamed Road,0,0
376465347,tertiary,Unnamed Road,0,0
376465348,tertiary,Unnamed Road,0,0
376465349,tertiary,Unnamed Road,0,0
376465350,tertiary,Unnamed Road,0,0
376465351,tertiary,Unnamed Road,0,0
376465352,tertiary,Unnamed Road,0,0
376465353,tertiary,Unnamed Road,0,0
376466966,tertiary,Unnamed Road,0,0
376466967,tertiary,Unnamed Road,0,0
376466975,tertiary,جوڑکی ہشمت,0,0
376468413,tertiary,Unnamed Road,0,0
376468414,tertiary,Unnamed Road,0,0
376468416,tertiary,Unnamed Road,0,0
376468418,tertiary,Unnamed Road,0,0
376468420,tertiary,Unnamed Road,0,0
376468421,tertiary,Unnamed Road,0,0
376468426,tertiary,Unnamed Road,0,0
376484114,tertiary,Unnamed Road,0,0
376484115,tertiary,Unnamed Road,0,0
376484116,tertiary,Unnamed Road,0,0
376523567,tertiary,Unnamed Road,0,0
376526994,secondary,Anber Road,0,0
376526995,secondary,Anber Road,0,0
376554453,tertiary,Unnamed Road,0,0
376555709,secondary,Unnamed Road,0,0
376558682,tertiary,Unnamed Road,0,0
376558683,tertiary,Unnamed Road,0,0
376561832,secondary,Unnamed Road,0,0
376561835,secondary,Unnamed Road,0,0
376561838,secondary,Unnamed Road,0,0
376561840,secondary,Unnamed Road,0,0
376582061,primary,Bosan Road,0,0
376582062,primary,Unnamed Road,0,0
376582063,secondary,Bosan Road,0,0
376582064,primary,Multan Bypass,0,0
376750489,tertiary,Unnamed Road,0,0
377101616,tertiary,Unnamed Road,0,0
377208704,secondary,Mohlanwal Road,0,0
377233835,tertiary,Unnamed Road,0,0
377233836,tertiary,Unnamed Road,0,0
377233837,tertiary,Unnamed Road,0,0
377233838,tertiary,Unnamed Road,0,0
377233839,tertiary,Unnamed Road,0,0
377233840,tertiary,Unnamed Road,0,0
377233841,tertiary,Unnamed Road,0,0
377233847,tertiary,Unnamed Road,0,0
377233848,tertiary,Unnamed Road,0,0
377233849,tertiary,Unnamed Road,0,0
377233850,tertiary,Unnamed Road,0,0
377233851,tertiary,Unnamed Road,0,0
377233852,tertiary,Unnamed Road,0,0
377233853,tertiary,Unnamed Road,0,0
377233856,tertiary,Unnamed Road,0,0
377233857,tertiary,Unnamed Road,0,0
377394734,tertiary,Unnamed Road,0,0
377394735,tertiary,Unnamed Road,0,0
377394736,tertiary,Unnamed Road,0,0
377394738,tertiary,Unnamed Road,0,0
377394739,tertiary,Unnamed Road,0,0
377394740,tertiary,Unnamed Road,0,0
377394741,tertiary,Unnamed Road,0,0
377394742,tertiary,Unnamed Road,0,0
377394743,tertiary,Unnamed Road,0,0
377394744,tertiary,Unnamed Road,0,0
377662564,tertiary,Fayyaz Road,0,0
377736586,tertiary,Unnamed Road,0,0
377757961,tertiary,Unnamed Road,0,0
377757965,tertiary,Unnamed Road,0,0
377757968,tertiary,Unnamed Road,0,0
377757970,tertiary,Unnamed Road,0,0
377757974,tertiary,Unnamed Road,0,0
377762074,tertiary,Unnamed Road,0,0
377771112,tertiary,Unnamed Road,0,0
377778653,tertiary,Unnamed Road,0,0
377778654,tertiary,Unnamed Road,0,0
377778655,tertiary,Unnamed Road,0,0
377778656,tertiary,Unnamed Road,0,0
377778657,tertiary,Unnamed Road,0,0
377778666,tertiary,Unnamed Road,0,0
377803971,tertiary,Unnamed Road,0,0
377803972,tertiary,Unnamed Road,0,0
377803973,tertiary,Unnamed Road,0,0
377803976,tertiary,Unnamed Road,0,0
377803977,tertiary,Unnamed Road,0,0
377803978,tertiary,Unnamed Road,0,0
377803979,tertiary,Unnamed Road,0,0
377803980,tertiary,Unnamed Road,0,0
377803981,tertiary,Unnamed Road,0,0
377803982,tertiary,Unnamed Road,0,0
377803983,tertiary,Unnamed Road,0,0
377803984,tertiary,Unnamed Road,0,0
377803985,tertiary,Unnamed Road,0,0
377803986,tertiary,Unnamed Road,0,0
377803989,tertiary,Unnamed Road,0,0
377803990,tertiary,Unnamed Road,0,0
377803991,tertiary,Unnamed Road,0,0
377803992,tertiary,Unnamed Road,0,0
377803993,tertiary,Unnamed Road,0,0
377803994,tertiary,Unnamed Road,0,0
377803995,tertiary,Unnamed Road,0,0
377803996,tertiary,Unnamed Road,0,0
377803997,tertiary,Unnamed Road,0,0
377803998,tertiary,Unnamed Road,0,0
377803999,tertiary,Unnamed Road,0,0
377804000,tertiary,Unnamed Road,0,0
377804001,tertiary,Unnamed Road,0,0
377804002,tertiary,Unnamed Road,0,0
377804004,tertiary,Unnamed Road,0,0
377804005,tertiary,Unnamed Road,0,0
377804006,tertiary,Unnamed Road,0,0
377804007,tertiary,Unnamed Road,0,0
377804008,tertiary,Unnamed Road,0,0
377805992,tertiary,Unnamed Road,0,0
377805994,tertiary,Unnamed Road,0,0
377805996,tertiary,Unnamed Road,0,0
377806921,tertiary,Unnamed Road,0,0
377806930,tertiary,Unnamed Road,0,0
377806931,tertiary,Unnamed Road,0,0
377806932,tertiary,Unnamed Road,0,0
377806933,tertiary,Unnamed Road,0,0
377806934,tertiary,Unnamed Road,0,0
377806935,tertiary,Unnamed Road,0,0
377806936,tertiary,Unnamed Road,0,0
377806937,tertiary,Unnamed Road,0,0
377806938,tertiary,Unnamed Road,0,0
377806939,tertiary,Unnamed Road,0,0
377806940,tertiary,Unnamed Road,0,0
377806941,tertiary,Unnamed Road,0,0
377807181,tertiary,Unnamed Road,0,0
377808401,tertiary,Unnamed Road,0,0
377808402,tertiary,Unnamed Road,0,0
377808403,tertiary,Unnamed Road,0,0
377808404,tertiary,Unnamed Road,0,0
377808405,tertiary,Unnamed Road,0,0
377808406,tertiary,Unnamed Road,0,0
377808407,tertiary,Unnamed Road,0,0
377808408,tertiary,Unnamed Road,0,0
377808409,tertiary,Unnamed Road,0,0
377808424,tertiary,Unnamed Road,0,0
377808425,tertiary,Unnamed Road,0,0
377808426,tertiary,Unnamed Road,0,0
377808427,tertiary,Unnamed Road,0,0
377808428,tertiary,Unnamed Road,0,0
377808433,tertiary,Unnamed Road,0,0
377809514,tertiary,Unnamed Road,0,0
377809518,tertiary,Unnamed Road,0,0
377809519,tertiary,Unnamed Road,0,0
377809523,tertiary,Unnamed Road,0,0
377809524,tertiary,Unnamed Road,0,0
377809526,tertiary,Unnamed Road,0,0
377810554,tertiary,Unnamed Road,0,0
377810556,tertiary,Unnamed Road,0,0
377810557,tertiary,Unnamed Road,0,0
377851190,tertiary,Service Road South I-9,0,0
377969607,tertiary,Islahuddin Road,0,0
378009951,tertiary,Jammu wala Road,0,0
378407916,tertiary,Unnamed Road,0,0
378407918,tertiary,Unnamed Road,0,0
378408952,tertiary,Garam Chashma Road,0,0
378408963,tertiary,Unnamed Road,0,0
378410470,tertiary,Garam Chashma Road,0,0
378410487,tertiary,Unnamed Road,0,0
378410489,tertiary,Unnamed Road,0,0
378604999,tertiary,Sahwal Dam road,0,0
378605170,tertiary,Unnamed Road,0,0
378605532,tertiary,Haasil Road,0,0
378605533,tertiary,Haasil road,0,0
378759523,tertiary,Unnamed Road,0,0
378937339,tertiary,Unnamed Road,0,0
378940872,tertiary,Chenab Gate Road,0,0
378949390,tertiary,Unnamed Road,0,0
378949392,tertiary,Haq Bahu Road,0,0
378949394,secondary,Unnamed Road,0,0
379395681,tertiary,Unnamed Road,0,0
379395683,tertiary,Unnamed Road,0,0
379395699,tertiary,Unnamed Road,0,0
379395701,tertiary,Unnamed Road,0,0
379395703,tertiary,Unnamed Road,0,0
379395705,tertiary,Unnamed Road,0,0
380202233,tertiary,Qari Zahir Qasmi Road,0,0
380285722,tertiary,Unnamed Road,0,0
380285724,tertiary,Unnamed Road,0,0
380323908,tertiary,Unnamed Road,0,0
380684662,tertiary,Unnamed Road,0,0
380684663,tertiary,Unnamed Road,0,0
380685933,secondary,Unnamed Road,0,0
380685934,secondary,Unnamed Road,0,0
380685935,tertiary,Warijun Mulkhow to Zondrangram -Terich Road,0,0
380743255,tertiary,Unnamed Road,0,0
380743988,tertiary,Unnamed Road,0,0
380749128,secondary,Tarogill Road,0,0
380749129,secondary,Tarogill Road,0,0
381146324,tertiary,Unnamed Road,0,0
381146854,tertiary,Unnamed Road,0,0
381148600,tertiary,Unnamed Road,0,0
381148688,tertiary,Unnamed Road,0,0
381217357,tertiary,Unnamed Road,0,0
381221283,tertiary,Unnamed Road,0,0
381504399,secondary,Shahrah-e-Noor Jahan,0,0
381684392,tertiary,Unnamed Road,0,0
381752077,tertiary,Unnamed Road,0,0
381752078,tertiary,Unnamed Road,0,0
381834621,secondary,Unnamed Road,0,0
381834625,secondary,Unnamed Road,0,0
381834626,secondary,Unnamed Road,0,0
381834627,secondary,Unnamed Road,0,0
382009374,tertiary,Unnamed Road,0,0
382133036,secondary,Unnamed Road,0,0
382133037,secondary,Unnamed Road,0,0
382133038,secondary,Unnamed Road,0,0
382139717,tertiary,Unnamed Road,0,0
382142502,tertiary,Unnamed Road,0,0
382424138,tertiary,Unnamed Road,0,0
382424139,tertiary,Unnamed Road,0,0
382424140,tertiary,Unnamed Road,0,0
382424141,tertiary,Unnamed Road,0,0
382424142,tertiary,Unnamed Road,0,0
382425723,tertiary,Unnamed Road,0,0
382425724,tertiary,Unnamed Road,0,0
382725654,tertiary,Unnamed Road,0,0
382926938,secondary,Unnamed Road,0,0
382926943,tertiary,Unnamed Road,0,0
383028736,tertiary,Unnamed Road,0,0
383464870,tertiary,Unnamed Road,0,0
383551298,tertiary,Unnamed Road,0,0
383551299,tertiary,Unnamed Road,0,0
383551300,tertiary,علاول شریف,0,0
383551301,tertiary,Unnamed Road,0,0
383554009,primary,VIP Road,0,0
383715908,secondary,Unnamed Road,0,0
384207364,primary,Unnamed Road,0,0
384207366,primary,Unnamed Road,0,0
384207375,primary,Unnamed Road,0,0
384207378,primary,Unnamed Road,0,0
384236306,tertiary,Unnamed Road,0,0
384236331,tertiary,Unnamed Road,0,0
384260694,tertiary,Unnamed Road,0,0
384260695,tertiary,Unnamed Road,0,0
384264683,primary,Kala Bagh-Banu Road,0,0
384264685,primary,Kala Bagh-Banu Road,0,0
384264687,primary,Kala Bagh-Banu Road,0,0
384267851,tertiary,Unnamed Road,0,0
384334972,tertiary,Badin-Seerani Road,0,0
384334973,tertiary,Badin-Seerani Road,0,0
384334974,tertiary,Badin-Seerani Road,0,0
384336383,tertiary,Badin-Seerani Road,0,0
384336384,tertiary,Unnamed Road,0,0
384471074,tertiary,Unnamed Road,0,0
384471075,tertiary,Unnamed Road,0,0
384586811,tertiary,Unnamed Road,0,0
384586812,tertiary,Unnamed Road,0,0
384586813,tertiary,Unnamed Road,0,0
384601607,tertiary,Unnamed Road,0,0
384908350,tertiary,Unnamed Road,0,0
384908351,tertiary,Unnamed Road,0,0
384908352,tertiary,Unnamed Road,0,0
384908353,tertiary,Unnamed Road,0,0
384908354,tertiary,Unnamed Road,0,0
384910431,tertiary,Unnamed Road,0,0
384910438,tertiary,Unnamed Road,0,0
384910439,secondary,Unnamed Road,0,0
384911875,tertiary,Unnamed Road,0,0
384911876,tertiary,Mari Road,0,0
384911877,tertiary,Jalwa Road,0,0
384913149,tertiary,Old Kohat Road,0,0
384924598,tertiary,Unnamed Road,0,0
384924606,secondary,Unnamed Road,0,0
384931616,tertiary,Unnamed Road,0,0
384931624,tertiary,Unnamed Road,0,0
384931625,tertiary,Unnamed Road,0,0
384931626,tertiary,Unnamed Road,0,0
384931629,tertiary,Unnamed Road,0,0
385008156,tertiary,Unnamed Road,0,0
385036184,tertiary,بغکی سڑک,0,0
385045214,primary,Unnamed Road,0,0
385045218,tertiary,Unnamed Road,0,0
385045224,secondary,Unnamed Road,0,0
385182528,tertiary,Unnamed Road,0,0
385182529,secondary,Unnamed Road,0,0
385640013,primary,Unnamed Road,0,0
385640017,tertiary,Unnamed Road,0,0
385640019,tertiary,Unnamed Road,0,0
385799663,tertiary,Unnamed Road,0,0
386632992,tertiary,Kuri Road,0,0
386632997,tertiary,Jinnah Avenue,0,0
386632999,tertiary,Unnamed Road,0,0
386633004,tertiary,Enclave Avenue,0,0
386633008,tertiary,Unnamed Road,0,0
386633009,tertiary,Simly Dam Link Road,0,0
386633011,tertiary,Unnamed Road,0,0
386633012,tertiary,Urban Blvd,0,0
386633014,tertiary,(Sub-) Urban Blvd,0,0
386637882,primary,Islamabad Expressway,0,0
386637887,primary,Islamabad Expressway,0,0
386637921,tertiary,Pitras Bukhari Road,0,0
386638849,primary,Dr Qadeer Khan Rd,0,0
386695980,primary,Faisal Avenue Underpass,0,0
386695984,primary,Faisal Avenue Underpass,0,0
386695988,primary,Faisal Avenue Underpass,0,0
386695991,primary,Faisal Avenue Underpass,0,0
386756762,tertiary,Unnamed Road,0,0
386915612,tertiary,19.2 km Asphalt Road from Yaw Hawa to Stiwan ( Jaji Maydan Road),0,0
386915624,tertiary,Unnamed Road,0,0
386960848,primary,Chandni Chowk Flyover,0,0
386960849,primary,Chandni Chowk Flyover,0,0
386960851,primary,ایران روڈ,0,0
386960853,tertiary,Cherah Road,0,0
386960857,secondary,Kurri Road,0,0
386960860,secondary,Kurri Road,0,0
386960865,primary,Lehtrar Road,0,0
386960867,tertiary,صادق آباد روڈ,0,0
386960868,tertiary,سروس روڈ,0,0
386960872,tertiary,Unnamed Road,0,0
386960875,tertiary,Kurri Road,0,0
386960882,tertiary,Unnamed Road,0,0
386960883,tertiary,Farooq-e-Azam Road,0,0
386961728,secondary,Saidpur Road,0,0
386961729,secondary,Saidpur Road,0,0
387403233,secondary,Unnamed Road,0,0
387409678,tertiary,Unnamed Road,0,0
387414363,primary,Jacobabad-Shahdadkot Provincial Highway,0,0
387622653,tertiary,Unnamed Road,0,0
387622654,tertiary,Unnamed Road,0,0
387622656,tertiary,Unnamed Road,0,0
387622657,tertiary,Unnamed Road,0,0
387622658,tertiary,Unnamed Road,0,0
387622660,secondary,Unnamed Road,0,0
387622661,secondary,Unnamed Road,0,0
387622663,secondary,Manka Road,0,0
387622664,primary,Unnamed Road,0,0
387622827,secondary,Unnamed Road,0,0
387622828,tertiary,Unnamed Road,0,0
387622830,tertiary,Unnamed Road,0,0
387622831,tertiary,Unnamed Road,0,0
387623355,tertiary,Unnamed Road,0,0
387623356,tertiary,Unnamed Road,0,0
387623357,tertiary,Unnamed Road,0,0
387623358,secondary,Jampur Road,0,0
387623359,secondary,Unnamed Road,0,0
387623360,secondary,Unnamed Road,0,0
387624784,secondary,Unnamed Road,0,0
387624785,secondary,Jampur Road,0,0
387624786,secondary,Jampur Road,0,0
387624787,secondary,Unnamed Road,0,0
387624789,secondary,Jampur Road,0,0
387625448,tertiary,Unnamed Road,0,0
387625449,secondary,Unnamed Road,0,0
387625593,tertiary,Unnamed Road,0,0
387628946,tertiary,Unnamed Road,0,0
387653650,tertiary,Unnamed Road,0,0
387822430,tertiary,Unnamed Road,0,0
387822436,tertiary,Unnamed Road,0,0
387822443,tertiary,حاجی خان چاچڑ,0,0
387839911,tertiary,Unnamed Road,0,0
387839917,tertiary,Unnamed Road,0,0
387839918,tertiary,Unnamed Road,0,0
387897320,tertiary,Unnamed Road,0,0
387944611,secondary,Unnamed Road,0,0
387949412,tertiary,Unnamed Road,0,0
388041723,primary,Unnamed Road,0,0
388044829,tertiary,Shalimar Road,0,0
388090255,secondary,اسٹیڈیم روڈ,0,0
388104935,tertiary,Unnamed Road,0,0
388345445,tertiary,Unnamed Road,0,0
388387601,tertiary,Unnamed Road,0,0
388688914,tertiary,Unnamed Road,0,0
388688916,secondary,Unnamed Road,0,0
388688920,tertiary,Unnamed Road,0,0
388688921,tertiary,Unnamed Road,0,0
388688922,secondary,Unnamed Road,0,0
388688923,tertiary,Unnamed Road,0,0
388688925,secondary,Unnamed Road,0,0
388688929,tertiary,Unnamed Road,0,0
388688930,tertiary,Unnamed Road,0,0
388688931,secondary,Unnamed Road,0,0
388688932,tertiary,Unnamed Road,0,0
388868124,tertiary,Tulamba Musa Virk Road,0,0
388868125,tertiary,Tulamba Musa Virk Road,0,0
388868126,tertiary,Tulamba Musa Virk Road,0,0
388868127,tertiary,Tulamba Musa Virk Road,0,0
388868128,tertiary,Tulamba Musa Virk Road,0,0
388868129,tertiary,Tulamba Musa Virk Road,0,0
388868130,tertiary,Tulamba Musa Virk Road,0,0
388896439,tertiary,Chak Haiderabad Link Road,0,0
388897289,secondary,Pakka morh chak 9/8.R link Road,0,0
388898233,secondary,9/8.R 18/8.R link Road,0,0
388928544,tertiary,Unnamed Road,0,0
388928549,tertiary,Unnamed Road,0,0
388928552,tertiary,Unnamed Road,0,0
388928563,tertiary,Unnamed Road,0,0
388928568,tertiary,Unnamed Road,0,0
388997422,tertiary,Unnamed Road,0,0
388997425,tertiary,Unnamed Road,0,0
388997426,tertiary,Unnamed Road,0,0
388997427,tertiary,Unnamed Road,0,0
388997428,tertiary,Unnamed Road,0,0
388997429,tertiary,Unnamed Road,0,0
389063669,secondary,Atari Road,0,0
389063670,secondary,Atari Road,0,0
389064183,primary,Unnamed Road,0,0
389064184,tertiary,Unnamed Road,0,0
389068538,tertiary,Unnamed Road,0,0
389068539,secondary,Unnamed Road,0,0
389068543,tertiary,Unnamed Road,0,0
389068544,tertiary,Unnamed Road,0,0
389068545,tertiary,Unnamed Road,0,0
389068547,tertiary,Unnamed Road,0,0
389068549,tertiary,Unnamed Road,0,0
389068551,primary,Multan - Lahore Road,0,0
389068552,tertiary,Unnamed Road,0,0
389068553,primary,Multan - Lahore Road,0,0
389069943,secondary,Unnamed Road,0,0
389069944,secondary,Unnamed Road,0,0
389069945,secondary,Unnamed Road,0,0
389174961,tertiary,Unnamed Road,0,0
389174962,tertiary,Unnamed Road,0,0
389174963,tertiary,Unnamed Road,0,0
