id,waterway,name,lat,lon
707529251,canal,Unnamed Waterway,0,0
707529252,canal,Unnamed Waterway,0,0
707547900,canal,Unnamed Waterway,0,0
707547901,canal,Unnamed Waterway,0,0
707873179,canal,Unnamed Waterway,0,0
707873180,canal,Unnamed Waterway,0,0
707873181,canal,Unnamed Waterway,0,0
707873182,canal,Unnamed Waterway,0,0
707873183,canal,Unnamed Waterway,0,0
707873184,canal,Unnamed Waterway,0,0
707873185,canal,Unnamed Waterway,0,0
707873186,canal,Unnamed Waterway,0,0
707873189,canal,Unnamed Waterway,0,0
707873190,canal,Unnamed Waterway,0,0
708273211,stream,Unnamed Waterway,0,0
708273212,stream,Unnamed Waterway,0,0
708273213,stream,Unnamed Waterway,0,0
708273214,stream,Unnamed Waterway,0,0
708273215,stream,Unnamed Waterway,0,0
708273216,stream,Unnamed Waterway,0,0
708273217,stream,Unnamed Waterway,0,0
708273218,stream,Unnamed Waterway,0,0
708273219,stream,Unnamed Waterway,0,0
708273220,stream,Unnamed Waterway,0,0
708273221,stream,Unnamed Waterway,0,0
708273222,stream,Unnamed Waterway,0,0
708297180,canal,Unnamed Waterway,0,0
708297181,canal,Unnamed Waterway,0,0
708297182,canal,Unnamed Waterway,0,0
708297183,canal,Unnamed Waterway,0,0
708297184,canal,Unnamed Waterway,0,0
711403824,river,Unnamed Waterway,0,0
711403828,river,Unnamed Waterway,0,0
711425437,stream,Unnamed Waterway,0,0
711425438,stream,Unnamed Waterway,0,0
711425440,river,Unnamed Waterway,0,0
711425441,river,Unnamed Waterway,0,0
711425442,river,Baan River,0,0
711425443,river,Baan River,0,0
711425444,stream,Unnamed Waterway,0,0
711425446,river,Unnamed Waterway,0,0
711425449,stream,Ding Nala,0,0
714789679,stream,Unnamed Waterway,0,0
715185777,canal,Canal Road,0,0
715318464,canal,Lahore Branch Canal,0,0
715330051,river,Unnamed Waterway,0,0
715520291,stream,Jabila Nala,0,0
717660278,river,Unnamed Waterway,0,0
717660279,stream,Hapathai Nala,0,0
718117421,river,Unnamed Waterway,0,0
719351596,river,Unnamed Waterway,0,0
721102866,stream,Unnamed Waterway,0,0
721102867,stream,Unnamed Waterway,0,0
721102881,stream,Unnamed Waterway,0,0
721102882,stream,Unnamed Waterway,0,0
721102883,stream,Unnamed Waterway,0,0
721102884,stream,Unnamed Waterway,0,0
721102885,stream,Unnamed Waterway,0,0
721102886,stream,Unnamed Waterway,0,0
721102889,stream,Unnamed Waterway,0,0
721102890,stream,Unnamed Waterway,0,0
721102891,stream,Unnamed Waterway,0,0
721102892,stream,Unnamed Waterway,0,0
721102893,stream,Unnamed Waterway,0,0
721102894,stream,Unnamed Waterway,0,0
721525477,canal,Dronil xhoi,0,0
721530524,canal,Dronil Xhoi,0,0
722128203,stream,Unnamed Waterway,0,0
722143143,canal,Unnamed Waterway,0,0
722146991,canal,Unnamed Waterway,0,0
723190175,canal,Unnamed Waterway,0,0
723190176,canal,Unnamed Waterway,0,0
723381369,stream,Unnamed Waterway,0,0
723381370,stream,Unnamed Waterway,0,0
723590059,canal,Unnamed Waterway,0,0
723590062,canal,Unnamed Waterway,0,0
723590063,canal,Unnamed Waterway,0,0
723590064,canal,Unnamed Waterway,0,0
723590065,canal,Unnamed Waterway,0,0
723590066,canal,Unnamed Waterway,0,0
723590067,canal,Unnamed Waterway,0,0
723590068,canal,Unnamed Waterway,0,0
723590069,canal,Unnamed Waterway,0,0
723590070,canal,Unnamed Waterway,0,0
723590071,canal,Unnamed Waterway,0,0
723590072,canal,Unnamed Waterway,0,0
723590073,canal,Unnamed Waterway,0,0
723590074,canal,Unnamed Waterway,0,0
723590075,canal,Unnamed Waterway,0,0
723590115,river,Unnamed Waterway,0,0
723590117,stream,Unnamed Waterway,0,0
723590125,canal,Unnamed Waterway,0,0
723738442,river,Unnamed Waterway,0,0
723738448,river,Unnamed Waterway,0,0
723738465,stream,Unnamed Waterway,0,0
723738466,river,Unnamed Waterway,0,0
723738467,stream,Unnamed Waterway,0,0
723738468,river,Unnamed Waterway,0,0
723738469,river,Suketra Nullah,0,0
723738486,stream,Unnamed Waterway,0,0
723738487,canal,Unnamed Waterway,0,0
723742149,stream,Unnamed Waterway,0,0
723742150,river,Unnamed Waterway,0,0
723742151,river,Unnamed Waterway,0,0
723742152,river,بھمبر نالہ,0,0
724003097,river,Unnamed Waterway,0,0
724003098,stream,Unnamed Waterway,0,0
724003099,river,Unnamed Waterway,0,0
724003106,stream,Unnamed Waterway,0,0
724003107,stream,Unnamed Waterway,0,0
724003108,stream,Unnamed Waterway,0,0
724003109,stream,Unnamed Waterway,0,0
724003110,river,Unnamed Waterway,0,0
724003111,river,Khad River,0,0
724003112,river,Khad River,0,0
724003118,river,Unnamed Waterway,0,0
724003119,river,Unnamed Waterway,0,0
724003120,river,Unnamed Waterway,0,0
724003124,stream,Unnamed Waterway,0,0
724003132,river,Unnamed Waterway,0,0
724003137,stream,Unnamed Waterway,0,0
724011745,river,Unnamed Waterway,0,0
724011747,river,Unnamed Waterway,0,0
724011750,stream,Unnamed Waterway,0,0
724011751,river,Unnamed Waterway,0,0
724011752,river,Unnamed Waterway,0,0
724011753,river,Unnamed Waterway,0,0
724011754,river,Unnamed Waterway,0,0
724011764,river,Unnamed Waterway,0,0
724011765,stream,Unnamed Waterway,0,0
724011766,river,Unnamed Waterway,0,0
724011767,river,Unnamed Waterway,0,0
724011768,river,Unnamed Waterway,0,0
724050953,river,Unnamed Waterway,0,0
724050954,river,Unnamed Waterway,0,0
724050955,river,Unnamed Waterway,0,0
724050956,river,Unnamed Waterway,0,0
724050958,river,Unnamed Waterway,0,0
724050960,stream,Unnamed Waterway,0,0
724050961,river,Unnamed Waterway,0,0
724050966,river,Unnamed Waterway,0,0
724050967,river,Unnamed Waterway,0,0
724050968,river,Unnamed Waterway,0,0
724050969,river,Unnamed Waterway,0,0
724050970,stream,Unnamed Waterway,0,0
724050971,stream,Unnamed Waterway,0,0
724665311,canal,Alamshah Minor,0,0
725168289,canal,Unnamed Waterway,0,0
725241222,stream,Unnamed Waterway,0,0
725241223,stream,Unnamed Waterway,0,0
725241224,stream,Unnamed Waterway,0,0
725371058,canal,Unnamed Waterway,0,0
727220939,canal,Unnamed Waterway,0,0
727378937,canal,Unnamed Waterway,0,0
727378938,canal,Unnamed Waterway,0,0
727881680,canal,Unnamed Waterway,0,0
727881684,canal,Unnamed Waterway,0,0
727881685,canal,Unnamed Waterway,0,0
727881689,canal,Unnamed Waterway,0,0
727881703,canal,Unnamed Waterway,0,0
727881704,canal,Unnamed Waterway,0,0
727881705,canal,Unnamed Waterway,0,0
727964480,river,دریائے جہلم,0,0
730336368,canal,Unnamed Waterway,0,0
730464127,stream,Unnamed Waterway,0,0
730464128,stream,Unnamed Waterway,0,0
730464129,stream,Unnamed Waterway,0,0
730464130,stream,Unnamed Waterway,0,0
730464131,stream,Unnamed Waterway,0,0
730464140,stream,Nala Lai,0,0
730464141,stream,Nala Lai,0,0
730825788,river,Kot Khwar,0,0
730985458,canal,Unnamed Waterway,0,0
730985459,canal,Unnamed Waterway,0,0
731112553,stream,Nala Lai,0,0
731112554,stream,Nala Lai,0,0
731112558,stream,Nala Lai,0,0
731112559,stream,Nala Lai,0,0
732107428,canal,Unnamed Waterway,0,0
733737845,river,Rainee Canal,0,0
734380830,river,Jaglot Gah,0,0
734380831,river,Jaglot Gah,0,0
738142701,stream,Unnamed Waterway,0,0
738806079,stream,Unnamed Waterway,0,0
738806080,stream,Unnamed Waterway,0,0
740740442,stream,Unnamed Waterway,0,0
740740714,stream,Unnamed Waterway,0,0
740741555,stream,Haraw Stream,0,0
741191297,canal,Unnamed Waterway,0,0
741501565,stream,Unnamed Waterway,0,0
742239094,river,Mashkel,0,0
742239096,river,Mashkel,0,0
742239098,river,رودخانه ماشکید,0,0
742630125,stream,Unnamed Waterway,0,0
742712300,stream,Unnamed Waterway,0,0
742715835,stream,Unnamed Waterway,0,0
743381866,canal,Unnamed Waterway,0,0
743381867,canal,Unnamed Waterway,0,0
743531764,stream,Unnamed Waterway,0,0
743668988,stream,Unnamed Waterway,0,0
743668989,stream,Unnamed Waterway,0,0
746578078,river,Unnamed Waterway,0,0
748954519,canal,Drainage Canal,0,0
751185196,stream,Barorow,0,0
752063774,stream,Yaldor Nala,0,0
753092911,stream,Dah River,0,0
754322924,canal,Unnamed Waterway,0,0
754586092,canal,Miran Distributary,0,0
754607927,canal,Unnamed Waterway,0,0
754607934,canal,Unnamed Waterway,0,0
754653149,canal,Unnamed Waterway,0,0
754653179,canal,Unnamed Waterway,0,0
754653183,canal,Unnamed Waterway,0,0
754653194,canal,Unnamed Waterway,0,0
755009552,canal,Unnamed Waterway,0,0
755009567,canal,Unnamed Waterway,0,0
755009568,canal,Unnamed Waterway,0,0
755110644,canal,Unnamed Waterway,0,0
758918429,stream,Unnamed Waterway,0,0
758918430,stream,Unnamed Waterway,0,0
758918431,stream,Unnamed Waterway,0,0
761340413,stream,Unnamed Waterway,0,0
761344159,stream,Unnamed Waterway,0,0
761344164,river,Baan River,0,0
761350184,stream,Unnamed Waterway,0,0
761350187,stream,Unnamed Waterway,0,0
761350191,river,Unnamed Waterway,0,0
761350192,river,Unnamed Waterway,0,0
761350201,stream,Unnamed Waterway,0,0
761350203,stream,Unnamed Waterway,0,0
761354267,stream,Unnamed Waterway,0,0
761354269,river,Suketar Nala,0,0
761354272,stream,Unnamed Waterway,0,0
761523470,stream,Unnamed Waterway,0,0
762077496,canal,Unnamed Waterway,0,0
762321050,stream,Unnamed Waterway,0,0
762321051,stream,Unnamed Waterway,0,0
762321054,stream,Unnamed Waterway,0,0
762321062,stream,Unnamed Waterway,0,0
762321065,canal,Unnamed Waterway,0,0
762321070,stream,Unnamed Waterway,0,0
762321075,stream,Unnamed Waterway,0,0
762321082,canal,Unnamed Waterway,0,0
762667637,stream,Unnamed Waterway,0,0
762689198,canal,Unnamed Waterway,0,0
762742627,river,Unnamed Waterway,0,0
763046823,river,Unnamed Waterway,0,0
763048616,stream,Unnamed Waterway,0,0
763048618,river,Unnamed Waterway,0,0
763054843,river,Unnamed Waterway,0,0
763059416,river,Unnamed Waterway,0,0
763077646,river,Unnamed Waterway,0,0
763082607,river,Unnamed Waterway,0,0
765200941,canal,Unnamed Waterway,0,0
765200942,canal,Unnamed Waterway,0,0
765200943,canal,Unnamed Waterway,0,0
765200944,canal,Unnamed Waterway,0,0
770277132,stream,Unnamed Waterway,0,0
770277135,stream,Unnamed Waterway,0,0
770649751,canal,Unnamed Waterway,0,0
770940997,river,دریائے سواں,0,0
773079352,river,Unnamed Waterway,0,0
773087014,river,Unnamed Waterway,0,0
773095378,river,Unnamed Waterway,0,0
773095379,river,Unnamed Waterway,0,0
773095380,river,Unnamed Waterway,0,0
773095390,river,Unnamed Waterway,0,0
773095392,river,Unnamed Waterway,0,0
773099746,river,Unnamed Waterway,0,0
773101249,river,Unnamed Waterway,0,0
773101250,river,Unnamed Waterway,0,0
773108922,stream,Unnamed Waterway,0,0
773108924,river,Unnamed Waterway,0,0
777823383,canal,Unnamed Waterway,0,0
777826739,canal,Unnamed Waterway,0,0
779570045,canal,Hakra canal,0,0
779570046,canal,Hakra canal,0,0
780135374,canal,Unnamed Waterway,0,0
780135375,canal,Unnamed Waterway,0,0
780135377,canal,Unnamed Waterway,0,0
780135378,canal,Unnamed Waterway,0,0
780193590,river,Unnamed Waterway,0,0
780530717,canal,Upper Doab Canal,0,0
780530718,canal,Upper Doab Canal,0,0
780530724,canal,Upper Doab Canal,0,0
780530725,canal,Upper Doab Canal,0,0
782074980,canal,Upper Doab Canal,0,0
782074981,canal,Upper Doab Canal,0,0
782095649,stream,Unnamed Waterway,0,0
782156703,canal,Unnamed Waterway,0,0
782156704,canal,Unnamed Waterway,0,0
784074828,stream,Unnamed Waterway,0,0
784083951,river,Unnamed Waterway,0,0
784083952,stream,Unnamed Waterway,0,0
784212591,canal,Unnamed Waterway,0,0
784263308,stream,Unnamed Waterway,0,0
784263309,stream,Unnamed Waterway,0,0
784284210,stream,Unnamed Waterway,0,0
784284211,stream,Unnamed Waterway,0,0
784284212,stream,Unnamed Waterway,0,0
785020697,canal,Lahore Branch Canal,0,0
785020701,canal,Lahore Branch Canal,0,0
785020702,canal,Lahore Branch Canal,0,0
785020703,canal,Lahore Branch Canal,0,0
786233270,canal,Unnamed Waterway,0,0
786233288,canal,Unnamed Waterway,0,0
786233289,canal,Unnamed Waterway,0,0
787071105,river,Unnamed Waterway,0,0
787091536,stream,Unnamed Waterway,0,0
787091539,stream,Unnamed Waterway,0,0
787091540,stream,Unnamed Waterway,0,0
787091541,stream,Unnamed Waterway,0,0
787091542,stream,Unnamed Waterway,0,0
787091543,stream,Unnamed Waterway,0,0
787091544,stream,Unnamed Waterway,0,0
787091546,stream,Unnamed Waterway,0,0
787091547,stream,Unnamed Waterway,0,0
787091548,stream,Unnamed Waterway,0,0
787634166,river,Unnamed Waterway,0,0
791839645,canal,Unnamed Waterway,0,0
791839646,canal,Unnamed Waterway,0,0
792345849,stream,Unnamed Waterway,0,0
792345850,stream,Unnamed Waterway,0,0
792345852,stream,Unnamed Waterway,0,0
792345853,stream,Unnamed Waterway,0,0
792350298,river,قادرآباد بلوکی لنک نہر,0,0
792354923,stream,Unnamed Waterway,0,0
792354924,stream,Unnamed Waterway,0,0
792354925,stream,Unnamed Waterway,0,0
792354926,stream,Unnamed Waterway,0,0
792354927,stream,Unnamed Waterway,0,0
792354928,stream,Unnamed Waterway,0,0
792354929,stream,Chhoro Gah,0,0
792636750,stream,Unnamed Waterway,0,0
792636751,stream,Unnamed Waterway,0,0
792636752,stream,Unnamed Waterway,0,0
792636753,stream,Unnamed Waterway,0,0
792636754,stream,Niru Nar,0,0
792636775,stream,Unnamed Waterway,0,0
792636776,stream,Unnamed Waterway,0,0
792636777,stream,Unnamed Waterway,0,0
792636778,stream,Unnamed Waterway,0,0
792636779,stream,Unnamed Waterway,0,0
792636780,stream,Unnamed Waterway,0,0
792636781,stream,Unnamed Waterway,0,0
792636782,stream,Unnamed Waterway,0,0
792636783,stream,Unnamed Waterway,0,0
792636784,stream,Unnamed Waterway,0,0
792725020,stream,Unnamed Waterway,0,0
792725040,stream,Unnamed Waterway,0,0
792725041,stream,Unnamed Waterway,0,0
792725042,stream,Unnamed Waterway,0,0
792725043,stream,Unnamed Waterway,0,0
792725044,stream,Unnamed Waterway,0,0
793139722,canal,Unnamed Waterway,0,0
795828096,stream,Unnamed Waterway,0,0
795828097,stream,Unnamed Waterway,0,0
795828098,river,Unnamed Waterway,0,0
796166970,stream,Unnamed Waterway,0,0
796166971,stream,Unnamed Waterway,0,0
796166976,stream,Unnamed Waterway,0,0
796166977,stream,Unnamed Waterway,0,0
796166978,stream,Unnamed Waterway,0,0
796166979,stream,Unnamed Waterway,0,0
796166980,river,Darchan Gah,0,0
796166991,river,Unnamed Waterway,0,0
803382013,canal,Unnamed Waterway,0,0
803382014,canal,Unnamed Waterway,0,0
803382015,canal,Unnamed Waterway,0,0
803382016,canal,Unnamed Waterway,0,0
803454643,canal,Unnamed Waterway,0,0
803454644,canal,کالا شاہ کاکو برانچ,0,0
803654769,river,Unnamed Waterway,0,0
803654770,stream,Unnamed Waterway,0,0
804091811,river,Luni,0,0
805568296,canal,Unnamed Waterway,0,0
806142663,river,Unnamed Waterway,0,0
806142667,stream,Unnamed Waterway,0,0
806142668,stream,Unnamed Waterway,0,0
806153716,river,Unnamed Waterway,0,0
806153717,stream,Unnamed Waterway,0,0
806167977,stream,Unnamed Waterway,0,0
807161843,stream,Unnamed Waterway,0,0
807306980,stream,Unnamed Waterway,0,0
807383027,stream,Unnamed Waterway,0,0
807383028,stream,Unnamed Waterway,0,0
807383035,stream,Unnamed Waterway,0,0
807387959,river,Unnamed Waterway,0,0
807387960,stream,Unnamed Waterway,0,0
807665695,river,Shaktu Algad,0,0
807672855,river,Unnamed Waterway,0,0
807715005,river,Unnamed Waterway,0,0
807715006,river,Lashdal,0,0
807715007,river,Unnamed Waterway,0,0
807715012,stream,Unnamed Waterway,0,0
807715016,river,Rangawar Nala,0,0
807715017,stream,Unnamed Waterway,0,0
807715018,stream,Unnamed Waterway,0,0
807827459,stream,Mastuj,0,0
807827460,stream,Mastuj,0,0
807840462,stream,Unnamed Waterway,0,0
807918033,river,Unnamed Waterway,0,0
808129781,stream,Unnamed Waterway,0,0
808135677,stream,Unnamed Waterway,0,0
808135680,stream,Unnamed Waterway,0,0
808204315,river,Unnamed Waterway,0,0
808215173,river,Unnamed Waterway,0,0
808216305,stream,Unnamed Waterway,0,0
808224766,stream,Unnamed Waterway,0,0
808224767,stream,Unnamed Waterway,0,0
808576597,river,Unnamed Waterway,0,0
808578895,stream,Unnamed Waterway,0,0
809952485,stream,Unnamed Waterway,0,0
810313550,stream,Unnamed Waterway,0,0
810509297,river,Mithawan Nala,0,0
810572518,stream,Unnamed Waterway,0,0
810618613,river,Unnamed Waterway,0,0
810618616,stream,Unnamed Waterway,0,0
810766387,canal,Unnamed Waterway,0,0
810766388,canal,Unnamed Waterway,0,0
810766393,canal,Unnamed Waterway,0,0
810846327,canal,Unnamed Waterway,0,0
810846328,canal,Unnamed Waterway,0,0
810846329,canal,Unnamed Waterway,0,0
810846330,canal,Unnamed Waterway,0,0
810846331,canal,Unnamed Waterway,0,0
810846332,canal,Unnamed Waterway,0,0
810846333,canal,Unnamed Waterway,0,0
810846334,canal,Unnamed Waterway,0,0
810846335,canal,Unnamed Waterway,0,0
810846336,canal,Unnamed Waterway,0,0
810860342,canal,Unnamed Waterway,0,0
810860343,canal,Unnamed Waterway,0,0
813957379,river,Unnamed Waterway,0,0
816232464,river,Unnamed Waterway,0,0
817917364,stream,Jora Nadi,0,0
817917365,stream,Unnamed Waterway,0,0
818226909,stream,Unnamed Waterway,0,0
820402802,canal,Manhala Defence Canal,0,0
822523664,stream,Bhimbat Nala,0,0
824538226,stream,Unnamed Waterway,0,0
824538227,stream,Unnamed Waterway,0,0
824538228,stream,Unnamed Waterway,0,0
824538229,stream,Unnamed Waterway,0,0
826471897,river,دریائے حب,0,0
827326022,stream,Unnamed Waterway,0,0
827326023,stream,Unnamed Waterway,0,0
827326024,stream,Unnamed Waterway,0,0
827326025,stream,Unnamed Waterway,0,0
827385274,stream,Unnamed Waterway,0,0
827385275,stream,Unnamed Waterway,0,0
828174960,stream,Unnamed Waterway,0,0
828174961,stream,Unnamed Waterway,0,0
828355375,canal,Unnamed Waterway,0,0
828355376,canal,Unnamed Waterway,0,0
828445113,canal,Unnamed Waterway,0,0
828769706,stream,Unnamed Waterway,0,0
828769707,stream,Unnamed Waterway,0,0
829141313,canal,Water Flow,0,0
829169872,canal,Irrigation Water Canal,0,0
829550451,stream,Unnamed Waterway,0,0
829550452,stream,Unnamed Waterway,0,0
829559173,stream,Unnamed Waterway,0,0
829559174,stream,Unnamed Waterway,0,0
829574163,stream,Unnamed Waterway,0,0
829574164,stream,Unnamed Waterway,0,0
829574176,stream,Unnamed Waterway,0,0
829574177,stream,Unnamed Waterway,0,0
829579908,stream,Unnamed Waterway,0,0
829579909,stream,Unnamed Waterway,0,0
829589211,stream,Unnamed Waterway,0,0
829589212,stream,Unnamed Waterway,0,0
829589213,stream,Unnamed Waterway,0,0
829589214,stream,Unnamed Waterway,0,0
829619695,stream,Unnamed Waterway,0,0
829619696,stream,Unnamed Waterway,0,0
829619697,stream,Unnamed Waterway,0,0
829619698,stream,Unnamed Waterway,0,0
829619699,stream,Unnamed Waterway,0,0
829619700,stream,Unnamed Waterway,0,0
829619701,stream,Unnamed Waterway,0,0
829619702,stream,Unnamed Waterway,0,0
829619703,stream,Unnamed Waterway,0,0
829619704,stream,Unnamed Waterway,0,0
829619705,stream,Unnamed Waterway,0,0
829619706,stream,Unnamed Waterway,0,0
829621372,stream,Unnamed Waterway,0,0
829621373,stream,Unnamed Waterway,0,0
829637846,stream,Unnamed Waterway,0,0
829637847,stream,Unnamed Waterway,0,0
829637871,stream,Unnamed Waterway,0,0
829637872,stream,Unnamed Waterway,0,0
829637899,stream,Unnamed Waterway,0,0
829637900,stream,Unnamed Waterway,0,0
830619803,stream,Unnamed Waterway,0,0
830649918,river,Unnamed Waterway,0,0
830649919,river,Unnamed Waterway,0,0
830649920,stream,Unnamed Waterway,0,0
830649923,stream,Unnamed Waterway,0,0
830649924,stream,Unnamed Waterway,0,0
830649925,stream,Unnamed Waterway,0,0
830649926,stream,Unnamed Waterway,0,0
830649927,stream,Unnamed Waterway,0,0
830649928,stream,Unnamed Waterway,0,0
830649929,river,Unnamed Waterway,0,0
830649930,river,Unnamed Waterway,0,0
830649931,river,Unnamed Waterway,0,0
830649932,river,Unnamed Waterway,0,0
830649987,stream,Unnamed Waterway,0,0
830649988,stream,Unnamed Waterway,0,0
830650013,stream,Unnamed Waterway,0,0
830650014,stream,Unnamed Waterway,0,0
831108122,river,Unnamed Waterway,0,0
831250221,stream,ملیر ندی,0,0
831631024,canal,Unnamed Waterway,0,0
831664690,stream,Unnamed Waterway,0,0
831664691,stream,Unnamed Waterway,0,0
831755571,stream,Unnamed Waterway,0,0
831755572,stream,Unnamed Waterway,0,0
831755577,stream,Unnamed Waterway,0,0
831755579,stream,Unnamed Waterway,0,0
831755580,stream,Unnamed Waterway,0,0
831755581,stream,Unnamed Waterway,0,0
831755582,stream,Unnamed Waterway,0,0
831755583,stream,Unnamed Waterway,0,0
831755584,stream,Unnamed Waterway,0,0
831755586,stream,Unnamed Waterway,0,0
831755587,stream,Unnamed Waterway,0,0
831755588,stream,Unnamed Waterway,0,0
831755589,stream,Unnamed Waterway,0,0
831755590,stream,Unnamed Waterway,0,0
831755591,stream,Unnamed Waterway,0,0
831755593,stream,Unnamed Waterway,0,0
831755594,stream,Unnamed Waterway,0,0
831755595,stream,Unnamed Waterway,0,0
831755596,stream,Unnamed Waterway,0,0
831755597,stream,Unnamed Waterway,0,0
831755598,stream,Unnamed Waterway,0,0
831755599,stream,Unnamed Waterway,0,0
831755600,stream,Unnamed Waterway,0,0
831755611,stream,Unnamed Waterway,0,0
831755612,stream,Unnamed Waterway,0,0
831755614,canal,Unnamed Waterway,0,0
831755615,canal,Unnamed Waterway,0,0
831755616,canal,Unnamed Waterway,0,0
831755618,canal,Unnamed Waterway,0,0
831865117,canal,Unnamed Waterway,0,0
831865118,canal,Unnamed Waterway,0,0
831865119,canal,Unnamed Waterway,0,0
831865121,stream,Unnamed Waterway,0,0
831865122,canal,Unnamed Waterway,0,0
832069714,river,Dawara,0,0
832112955,river,Unnamed Waterway,0,0
832112956,river,Unnamed Waterway,0,0
832112958,river,Unnamed Waterway,0,0
832112959,river,Unnamed Waterway,0,0
832125624,river,Unnamed Waterway,0,0
832125625,river,Unnamed Waterway,0,0
832209168,stream,Unnamed Waterway,0,0
832209169,stream,Unnamed Waterway,0,0
832209170,stream,Unnamed Waterway,0,0
832209171,stream,Unnamed Waterway,0,0
832209172,stream,Unnamed Waterway,0,0
832209173,stream,Unnamed Waterway,0,0
832209174,stream,Unnamed Waterway,0,0
832209175,stream,Unnamed Waterway,0,0
832209176,stream,Unnamed Waterway,0,0
832209177,stream,Unnamed Waterway,0,0
832209178,stream,Unnamed Waterway,0,0
832209179,stream,Unnamed Waterway,0,0
832209180,stream,Unnamed Waterway,0,0
832209181,stream,Unnamed Waterway,0,0
833778355,stream,Unnamed Waterway,0,0
833778356,stream,Unnamed Waterway,0,0
833791129,stream,Unnamed Waterway,0,0
833791130,stream,Unnamed Waterway,0,0
833791133,stream,Unnamed Waterway,0,0
833791134,stream,Unnamed Waterway,0,0
833791135,stream,Unnamed Waterway,0,0
833861854,stream,Unnamed Waterway,0,0
834641570,river,Unnamed Waterway,0,0
834641571,river,Unnamed Waterway,0,0
834641580,stream,Unnamed Waterway,0,0
834641581,stream,Unnamed Waterway,0,0
834641582,stream,Unnamed Waterway,0,0
834641583,stream,Unnamed Waterway,0,0
834641584,stream,Unnamed Waterway,0,0
834641585,stream,Unnamed Waterway,0,0
834641586,stream,Unnamed Waterway,0,0
834641587,stream,Unnamed Waterway,0,0
834877339,stream,Unnamed Waterway,0,0
834877340,stream,Unnamed Waterway,0,0
834877341,stream,Unnamed Waterway,0,0
834877342,stream,Unnamed Waterway,0,0
834877343,stream,Unnamed Waterway,0,0
834877344,stream,Unnamed Waterway,0,0
834877345,stream,Unnamed Waterway,0,0
834877346,stream,Unnamed Waterway,0,0
834877347,stream,Unnamed Waterway,0,0
834877348,stream,Unnamed Waterway,0,0
834877349,stream,Unnamed Waterway,0,0
834877350,stream,Unnamed Waterway,0,0
834877351,stream,Unnamed Waterway,0,0
834877352,stream,Unnamed Waterway,0,0
834883592,stream,Unnamed Waterway,0,0
834883593,stream,Unnamed Waterway,0,0
834883594,stream,Unnamed Waterway,0,0
834883596,river,دریائے حب,0,0
834883597,river,دریائے حب,0,0
834883598,stream,Unnamed Waterway,0,0
834883599,stream,Unnamed Waterway,0,0
834883600,stream,Unnamed Waterway,0,0
834883601,stream,Unnamed Waterway,0,0
834883602,stream,Unnamed Waterway,0,0
834883603,stream,Unnamed Waterway,0,0
834883604,stream,Unnamed Waterway,0,0
834883605,stream,Unnamed Waterway,0,0
834883606,stream,Unnamed Waterway,0,0
834883607,stream,Unnamed Waterway,0,0
834883608,stream,Unnamed Waterway,0,0
834883609,stream,Unnamed Waterway,0,0
834883610,stream,Unnamed Waterway,0,0
834883611,stream,Unnamed Waterway,0,0
834883613,river,دریائے حب,0,0
834883614,river,دریائے حب,0,0
834883615,river,دریائے حب,0,0
834883616,river,دریائے حب,0,0
834883617,stream,Unnamed Waterway,0,0
834883618,stream,Unnamed Waterway,0,0
834883619,stream,Unnamed Waterway,0,0
834883620,stream,Unnamed Waterway,0,0
834892006,stream,Unnamed Waterway,0,0
834892007,stream,Unnamed Waterway,0,0
834892008,stream,Unnamed Waterway,0,0
834892009,stream,Unnamed Waterway,0,0
834898741,stream,Unnamed Waterway,0,0
834914056,stream,Unnamed Waterway,0,0
834914057,stream,Unnamed Waterway,0,0
834914058,stream,Unnamed Waterway,0,0
834914059,stream,Unnamed Waterway,0,0
834914060,stream,Unnamed Waterway,0,0
834914061,stream,Unnamed Waterway,0,0
834914062,stream,Unnamed Waterway,0,0
834914063,stream,Unnamed Waterway,0,0
836068046,canal,Unnamed Waterway,0,0
836068047,canal,Unnamed Waterway,0,0
836068052,river,Orangi Stream,0,0
836068053,river,Orangi Stream,0,0
836068058,river,Unnamed Waterway,0,0
836068059,river,Unnamed Waterway,0,0
836068060,canal,Unnamed Waterway,0,0
836068061,canal,Unnamed Waterway,0,0
836068062,canal,Unnamed Waterway,0,0
836068063,river,Unnamed Waterway,0,0
836068064,river,Unnamed Waterway,0,0
836068065,river,Unnamed Waterway,0,0
836068066,river,Unnamed Waterway,0,0
836068067,river,Unnamed Waterway,0,0
836068068,river,Unnamed Waterway,0,0
836068069,river,Unnamed Waterway,0,0
836068070,river,Unnamed Waterway,0,0
836068071,canal,Unnamed Waterway,0,0
836068072,canal,Unnamed Waterway,0,0
836068073,canal,Unnamed Waterway,0,0
836068074,canal,Unnamed Waterway,0,0
836068075,canal,Unnamed Waterway,0,0
836068076,canal,Unnamed Waterway,0,0
836287663,river,Ujh River,0,0
836617169,canal,Unnamed Waterway,0,0
836812002,canal,Unnamed Waterway,0,0
836812003,canal,Unnamed Waterway,0,0
836812004,stream,Unnamed Waterway,0,0
836812005,stream,Unnamed Waterway,0,0
836821148,river,Orangi Stream,0,0
836821149,river,اورنگی ندی,0,0
836983692,stream,Unnamed Waterway,0,0
836983693,stream,Unnamed Waterway,0,0
837021228,stream,Unnamed Waterway,0,0
837021229,stream,Unnamed Waterway,0,0
837618188,river,Chalunka Lungpa,0,0
